Silhouette,Calinski-Harabasz,Davies-Bouldin,ARI,NMI,Purity,Method
0.3560895025730133,233.82338137629614,0.866038032385862,0.08639512407503956,0.12343174984806922,0.717948717948718,Beta-VAE
0.10784558951854706,48.18987562833196,2.0789808117964883,0.05626720689324441,0.1005894669824238,0.6692307692307692,Autoencoder
0.09661085266763181,50.55474706336351,2.1099693782808258,0.05436792797310456,0.10365738155033705,0.6615384615384615,Spectral Clustering
